Tarih,Çalışma Grubu,İstasyon Adı,Model Ad,Talimat No,Renk,Beden,Sağlam(dz),Miktar (kg.)
 12.Feb.2023,GECE,A0002,KALPLI SOKET,23018 - 23018,KIRMIZI,39-41,19.17,7.050
 12.Feb.2023,GECE,A0028,PUNALI SOKET,23018 - 23018,PEMBE 1405,39-41,16.67,5.700
 12.Feb.2023,GECE,A0032,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,19.67,11.830
 12.Feb.2023,GECE,A0029,PUNALI SOKET,23018 - 23018,GR-3,39-41,20.50,7.800
 12.Feb.2023,GECE,A0009,TEK NOKTA PATİK,VTEC-P11 - VTEC-P11,FÜME 2301,36-41,27.75,5.900
 12.Feb.2023,GECE,A0035,KISAKONC,4684 - ZİTA-6A,BEYAZ,43-46,7.50,2.525
 12.Feb.2023,GECE,A0036,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,17.58,10.630
 12.Feb.2023,GECE,A0007,CEMBERLI BABET,UK-33132 - UK-33132,BEYAZ,ONE SİZE,23.00,4.020
 12.Feb.2023,GECE,A0023,2023-2,2023-2 - 2023-2,GR-2,35-38,16.67,3.560
 12.Feb.2023,GECE,A0005,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,17.92,10.600
 12.Feb.2023,GECE,A0022,2023-2,2023-2 - 2023-2,GR-2,35-38,24.75,5.400
 12.Feb.2023,GECE,A0003,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,39-42,24.58,6.800
 12.Feb.2023,GECE,A0034,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,23.00,0.000
 12.Feb.2023,GECE,A0035,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,43-46,19.92,6.050
 12.Feb.2023,GECE,A0026,DERBILI CEMBERLİ,VTEC-P9 - VTEC-P9,SİYAH,36-41,10.00,0.000
 12.Feb.2023,GECE,A0008,KAMUFLAJ  BABET,UK-33132 - UK-33132,BEYAZ-TURKUAZ,ONE SİZE,21.83,3.900
 12.Feb.2023,GECE,A0012,KISAKONC,4684 - ZİTA-6A,BEYAZ,43-46,7.58,2.700
 12.Feb.2023,GECE,A0015,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,26.17,8.050
 12.Feb.2023,GECE,A0021,KISAKONC SİM ÇEMBER,VTEC-P6 - VTEC-P6,SİYAH,36-41,24.00,7.200
 12.Feb.2023,GECE,A0017,DERBILI CEMBERLİ,VTEC-P9 - VTEC-P9,1604,36-41,29.00,0.000
 12.Feb.2023,GECE,A0026,DERBILI NOKTALI,VTEC-P10 - VTEC-P10,SİYAH,36-41,19.00,0.000
 12.Feb.2023,GECE,A0033,KÜÇÜK YILDIZ BABET,UK-33128 - UK-33128,BEYAZ,ONE SİZE,24.50,4.390
 12.Feb.2023,GECE,A0016,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,26.25,8.150
 12.Feb.2023,GECE,A0020,CEMBERLI SOKET,23018 - 23018,İNCE CEMBER,39-41,21.50,7.850
 12.Feb.2023,GECE,A0024,DALMACYA  BABET,UK-33132 - UK-33132,PEMBE,ONE SİZE,22.33,3.930
 12.Feb.2023,GECE,A0001,KALPLI SOKET,23018 - 23018,BEYAZ,39-41,18.17,6.500
 12.Feb.2023,GECE,A0030,KALPLI SOKET,23018 - 23018,SİYAH,39-41,20.50,7.850
 12.Feb.2023,GECE,A0013,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,28.25,8.730
 12.Feb.2023,GECE,A0019,TEK NOKTA PATİK,VTEC-P11 - VTEC-P11,EKRU,36-41,23.67,4.800
 12.Feb.2023,GECE,A0014,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,24.58,7.550
 13.Feb.2023,GÜNDÜZ,A0025,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,7.00,0.000
 13.Feb.2023,GÜNDÜZ,A0024,DALMACYA  BABET,UK-33132 - UK-33132,PEMBE,ONE SİZE,11.25,1.970
 13.Feb.2023,GECE,A0036,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,11.75,6.930
 13.Feb.2023,GECE,A0008,KAMUFLAJ  BABET,UK-33132 - UK-33132,BEYAZ-TURKUAZ,ONE SİZE,11.50,2.050
 13.Feb.2023,GÜNDÜZ,A0018,DERBILI NOKTALI,VTEC-P10 - VTEC-P10,GR-2,36-41,2.00,0.000
 13.Feb.2023,GÜNDÜZ,A0036,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,9.25,5.520
 13.Feb.2023,GÜNDÜZ,A0020,CEMBERLI SOKET,23018 - 23018,İNCE CEMBER,39-41,10.17,3.690
 13.Feb.2023,GÜNDÜZ,A0031,BUYUK  YILDIZ BABET,UK-33128 - UK-33128,BEYAZ,ONE SİZE,9.67,1.670
 13.Feb.2023,GECE,A0017,DERBILI CEMBERLİ,VTEC-P9 - VTEC-P9,1604,36-41,15.00,0.000
 13.Feb.2023,GÜNDÜZ,A0034,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,11.00,0.000
 13.Feb.2023,GÜNDÜZ,A0012,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,43-46,12.83,3.920
 13.Feb.2023,GECE,A0001,KALPLI SOKET,23018 - 23018,BEYAZ,39-41,12.33,4.340
 13.Feb.2023,GECE,A0025,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,13.00,0.000
 13.Feb.2023,GECE,A0033,ZIGZAG   BABET,UK-33134 - UK-33134,BEYAZ,ONE SİZE,2.92,0.510
 13.Feb.2023,GÜNDÜZ,A0013,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,11.25,3.580
 13.Feb.2023,GÜNDÜZ,A0009,TEK NOKTA PATİK,VTEC-P11 - VTEC-P11,FÜME 2301,36-41,13.17,2.850
 13.Feb.2023,GECE,A0013,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,14.67,4.700
 13.Feb.2023,GÜNDÜZ,A0004,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,10.00,0.000
 13.Feb.2023,GECE,A0030,KALPLI SOKET,23018 - 23018,SİYAH,39-41,12.17,4.530
 13.Feb.2023,GÜNDÜZ,A0029,PUNALI SOKET,23018 - 23018,GR-3,39-41,7.33,2.700
 13.Feb.2023,GÜNDÜZ,A0035,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,43-46,6.67,2.050
 13.Feb.2023,GECE,A0034,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,9.00,0.000
 13.Feb.2023,GECE,A0009,TEK NOKTA PATİK,VTEC-P11 - VTEC-P11,FÜME 2301,36-41,16.58,3.590
 13.Feb.2023,GECE,A0011,CEMBERLI BABET,UK-33128 - UK-33128,BEYAZ,ONE SİZE,10.92,1.930
 13.Feb.2023,GÜNDÜZ,A0028,PUNALI SOKET,23018 - 23018,PEMBE 1405,39-41,8.33,2.900
 13.Feb.2023,GÜNDÜZ,A0014,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,12.75,3.950
 13.Feb.2023,GECE,A0026,DERBILI CEMBERLİ,VTEC-P9 - VTEC-P9,SİYAH,36-41,13.00,0.000
 13.Feb.2023,GECE,A0004,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,11.00,0.000
 13.Feb.2023,GECE,A0035,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,43-46,11.75,3.600
 13.Feb.2023,GÜNDÜZ,A0003,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,39-42,12.75,3.500
 13.Feb.2023,GÜNDÜZ,A0019,TEK NOKTA PATİK,VTEC-P11 - VTEC-P11,EKRU,36-41,9.92,2.090
 13.Feb.2023,GÜNDÜZ,A0026,DERBILI CEMBERLİ,VTEC-P9 - VTEC-P9,SİYAH,36-41,12.00,0.000
 13.Feb.2023,GÜNDÜZ,A0022,2023-2,2023-2 - 2023-2,GR-2,35-38,11.92,2.580
 13.Feb.2023,GECE,A0005,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,11.17,6.530
 13.Feb.2023,GÜNDÜZ,A0018,DERBILI NOKTALI,VTEC-P10 - VTEC-P10,3940  LİLA,36-41,7.00,0.000
 13.Feb.2023,GÜNDÜZ,A0007,CEMBERLI BABET,UK-33132 - UK-33132,BEYAZ,ONE SİZE,10.83,1.850
 13.Feb.2023,GECE,A0033,KÜÇÜK YILDIZ BABET,UK-33128 - UK-33128,BEYAZ,ONE SİZE,10.67,1.880
 13.Feb.2023,GECE,A0031,KARE  BABET,UK-33134 - UK-33134,BEYAZ,ONE SİZE,6.33,1.090
 13.Feb.2023,GECE,A0002,KALPLI SOKET,23018 - 23018,KIRMIZI,39-41,11.50,4.330
 13.Feb.2023,GÜNDÜZ,A0005,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,9.58,5.600
 13.Feb.2023,GECE,A0024,DALMACYA  BABET,UK-33132 - UK-33132,PEMBE,ONE SİZE,12.67,2.150
 13.Feb.2023,GECE,A0031,BUYUK  YILDIZ BABET,UK-33128 - UK-33128,BEYAZ,ONE SİZE,6.92,1.200
 13.Feb.2023,GECE,A0003,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,39-42,16.17,4.460
 13.Feb.2023,GÜNDÜZ,A0021,KISAKONC SİM ÇEMBER,VTEC-P6 - VTEC-P6,SİYAH,36-41,4.17,1.250
 13.Feb.2023,GÜNDÜZ,A0006,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,12.00,0.000
 13.Feb.2023,GECE,A0021,KDK CEMBER,VTEC-P12 - VTEC-P12,SİYAH,36-41,20.33,3.980
 13.Feb.2023,GÜNDÜZ,A0001,KALPLI SOKET,23018 - 23018,BEYAZ,39-41,9.75,3.400
 13.Feb.2023,GÜNDÜZ,A0017,DERBILI CEMBERLİ,VTEC-P9 - VTEC-P9,1604,36-41,13.00,0.000
 13.Feb.2023,GECE,A0006,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,14.00,0.000
 13.Feb.2023,GECE,A0019,TEK NOKTA PATİK,VTEC-P11 - VTEC-P11,EKRU,36-41,15.50,3.260
 13.Feb.2023,GÜNDÜZ,A0002,KALPLI SOKET,23018 - 23018,KIRMIZI,39-41,9.58,3.570
 13.Feb.2023,GECE,A0014,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,14.83,4.580
 13.Feb.2023,GECE,A0023,2023-2,2023-2 - 2023-2,GR-2,35-38,17.00,3.720
 13.Feb.2023,GÜNDÜZ,A0011,CEMBERLI BABET,UK-33128 - UK-33128,BEYAZ,ONE SİZE,10.75,1.900
 13.Feb.2023,GECE,A0022,2023-2,2023-2 - 2023-2,GR-2,35-38,14.83,3.228
 13.Feb.2023,GÜNDÜZ,A0010,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,39-42,12.67,3.300
 13.Feb.2023,GECE,A0020,CEMBERLI SOKET,23018 - 23018,İNCE CEMBER,39-41,12.83,4.620
 13.Feb.2023,GECE,A0016,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,15.08,4.770
 13.Feb.2023,GÜNDÜZ,A0032,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,8.92,5.300
 13.Feb.2023,GÜNDÜZ,A0033,KÜÇÜK YILDIZ BABET,UK-33128 - UK-33128,BEYAZ,ONE SİZE,9.58,1.700
 13.Feb.2023,GÜNDÜZ,A0027,PUNALI SOKET,23018 - 23018,BEYAZ,39-41,8.25,2.900
 13.Feb.2023,GECE,A0018,DERBILI NOKTALI,VTEC-P10 - VTEC-P10,3940  LİLA,36-41,18.00,0.000
 13.Feb.2023,GECE,A0027,PUNALI SOKET,23018 - 23018,BEYAZ,39-41,12.08,4.200
 13.Feb.2023,GECE,A0007,CEMBERLI BABET,UK-33132 - UK-33132,BEYAZ,ONE SİZE,4.08,0.700
 13.Feb.2023,GECE,A0012,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,43-46,15.67,4.840
 13.Feb.2023,GÜNDÜZ,A0008,KAMUFLAJ  BABET,UK-33132 - UK-33132,BEYAZ-TURKUAZ,ONE SİZE,10.83,1.900
 13.Feb.2023,GECE,A0032,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,11.50,6.850
 13.Feb.2023,GÜNDÜZ,A0030,KALPLI SOKET,23018 - 23018,SİYAH,39-41,8.58,3.200
 13.Feb.2023,GECE,A0028,PUNALI SOKET,23018 - 23018,PEMBE 1405,39-41,12.25,4.330
 13.Feb.2023,GECE,A0015,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,15.50,4.890
 13.Feb.2023,GECE,A0029,PUNALI SOKET,23018 - 23018,GR-3,39-41,11.42,4.290
 13.Feb.2023,GÜNDÜZ,A0015,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,12.50,3.900
 13.Feb.2023,GÜNDÜZ,A0016,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,12.67,3.900
 13.Feb.2023,GECE,A0010,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,39-42,16.83,4.310
 14.Feb.2023,GECE,A0035,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,43-46,16.25,5.000
 14.Feb.2023,GECE,A0005,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,11.08,6.550
 14.Feb.2023,GÜNDÜZ,A0018,DERBILI NOKTALI,VTEC-P10 - VTEC-P10,3940  LİLA,36-41,14.00,0.000
 14.Feb.2023,GÜNDÜZ,A0017,DERBILI CEMBERLİ,VTEC-P9 - VTEC-P9,LİLA 3920,36-41,7.00,0.000
 14.Feb.2023,GECE,A0016,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,15.75,4.950
 14.Feb.2023,GÜNDÜZ,A0033,ZIGZAG   BABET,UK-33134 - UK-33134,BEYAZ,ONE SİZE,9.42,1.650
 14.Feb.2023,GÜNDÜZ,A0036,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,7.83,4.620
 14.Feb.2023,GÜNDÜZ,A0023,2023-2,2023-2 - 2023-2,GR-2,35-38,9.92,2.160
 14.Feb.2023,GECE,A0017,DERBILI CEMBERLİ,VTEC-P9 - VTEC-P9,LİLA 3920,36-41,2.00,0.000
 14.Feb.2023,GÜNDÜZ,A0008,KAMUFLAJ  BABET,UK-33132 - UK-33132,BEYAZ-TURKUAZ,ONE SİZE,9.25,1.630
 14.Feb.2023,GECE,A0002,KALPLI SOKET,23018 - 23018,KIRMIZI,39-41,12.08,4.350
 14.Feb.2023,GÜNDÜZ,A0024,KARE  BABET,UK-33134 - UK-33134,BEYAZ,ONE SİZE,10.33,1.780
 14.Feb.2023,GECE,A0001,KALPLI SOKET,23018 - 23018,BEYAZ,39-41,11.58,4.150
 14.Feb.2023,GÜNDÜZ,A0011,KALPLI   BABET,UK-33134 - UK-33134,OPAL,ONE SİZE,11.42,1.960
 14.Feb.2023,GECE,A0033,ZIGZAG   BABET,UK-33134 - UK-33134,BEYAZ,ONE SİZE,14.25,2.500
 14.Feb.2023,GECE,A0015,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,15.75,4.930
 14.Feb.2023,GÜNDÜZ,A0034,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,10.00,0.000
 14.Feb.2023,GECE,A0025,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,12.00,0.000
 14.Feb.2023,GECE,A0012,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,43-46,16.42,4.990
 14.Feb.2023,GÜNDÜZ,A0031,KARE  BABET,UK-33134 - UK-33134,BEYAZ,ONE SİZE,9.17,1.600
 14.Feb.2023,GÜNDÜZ,A0006,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,11.00,0.000
 14.Feb.2023,GECE,A0026,DERBILI CEMBERLİ,VTEC-P9 - VTEC-P9,SİYAH,36-41,18.00,0.000
 14.Feb.2023,GECE,A0036,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,11.42,6.770
 14.Feb.2023,GECE,A0007,ZIGZAG   BABET,UK-33134 - UK-33134,BEYAZ,ONE SİZE,13.25,2.350
 14.Feb.2023,GECE,A0019,TEK NOKTA PATİK,VTEC-P11 - VTEC-P11,EKRU,36-41,6.92,1.450
 14.Feb.2023,GECE,A0006,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,13.00,0.000
 14.Feb.2023,GÜNDÜZ,A0007,ZIGZAG   BABET,UK-33134 - UK-33134,BEYAZ,ONE SİZE,9.00,1.600
 14.Feb.2023,GÜNDÜZ,A0025,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,7.00,0.000
 14.Feb.2023,GÜNDÜZ,A0035,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,43-46,10.67,3.280
 14.Feb.2023,GÜNDÜZ,A0021,KDK CEMBER,VTEC-P12 - VTEC-P12,SİYAH,36-41,11.83,2.330
 14.Feb.2023,GECE,A0029,PUNALI SOKET,23018 - 23018,GR-3,39-41,11.58,4.390
 14.Feb.2023,GECE,A0008,2023-3,2023-3 - 2023-3,BEYAZ,35-38,9.17,1.500
 14.Feb.2023,GECE,A0027,PUNALI SOKET,23018 - 23018,BEYAZ,39-41,12.00,4.290
 14.Feb.2023,GÜNDÜZ,A0005,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,8.17,4.850
 14.Feb.2023,GÜNDÜZ,A0012,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,43-46,11.17,3.380
 14.Feb.2023,GÜNDÜZ,A0015,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,10.92,3.420
 14.Feb.2023,GÜNDÜZ,A0026,DERBILI CEMBERLİ,VTEC-P9 - VTEC-P9,SİYAH,36-41,11.00,0.000
 14.Feb.2023,GÜNDÜZ,A0014,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,10.42,3.210
 14.Feb.2023,GÜNDÜZ,A0013,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,10.50,3.330
 14.Feb.2023,GECE,A0022,2023-2,2023-2 - 2023-2,GR-2,35-38,13.83,3.000
 14.Feb.2023,GECE,A0028,PUNALI SOKET,23018 - 23018,PEMBE 1405,39-41,12.33,4.290
 14.Feb.2023,GECE,A0013,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,15.42,4.950
 14.Feb.2023,GÜNDÜZ,A0022,2023-2,2023-2 - 2023-2,GR-2,35-38,10.25,2.200
 14.Feb.2023,GÜNDÜZ,A0002,KALPLI SOKET,23018 - 23018,KIRMIZI,39-41,8.17,2.950
 14.Feb.2023,GÜNDÜZ,A0028,PUNALI SOKET,23018 - 23018,PEMBE 1405,39-41,8.33,2.880
 14.Feb.2023,GECE,A0024,KARE  BABET,UK-33134 - UK-33134,BEYAZ,ONE SİZE,14.08,2.430
 14.Feb.2023,GÜNDÜZ,A0003,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,39-42,7.25,1.950
 14.Feb.2023,GÜNDÜZ,A0010,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,39-42,11.33,2.920
 14.Feb.2023,GÜNDÜZ,A0027,PUNALI SOKET,23018 - 23018,BEYAZ,39-41,7.83,2.790
 14.Feb.2023,GECE,A0011,KALPLI   BABET,UK-33134 - UK-33134,OPAL,ONE SİZE,13.08,2.250
 14.Feb.2023,GECE,A0014,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,16.08,4.990
 14.Feb.2023,GECE,A0032,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,10.58,6.250
 14.Feb.2023,GECE,A0008,KAMUFLAJ  BABET,UK-33132 - UK-33132,BEYAZ-TURKUAZ,ONE SİZE,3.42,0.600
 14.Feb.2023,GECE,A0034,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,14.00,0.000
 14.Feb.2023,GÜNDÜZ,A0001,KALPLI SOKET,23018 - 23018,BEYAZ,39-41,8.33,2.950
 14.Feb.2023,GÜNDÜZ,A0029,PUNALI SOKET,23018 - 23018,GR-3,39-41,7.83,2.900
 14.Feb.2023,GECE,A0019,TEK NOKTA PATİK,VTEC-P11 - VTEC-P11,HARDAL,36-41,10.08,2.120
 14.Feb.2023,GECE,A0031,KARE  BABET,UK-33134 - UK-33134,BEYAZ,ONE SİZE,13.92,2.390
 14.Feb.2023,GECE,A0009,TEK NOKTA PATİK,VTEC-P11 - VTEC-P11,FÜME 2301,36-41,2.67,0.580
 14.Feb.2023,GECE,A0030,KALPLI SOKET,23018 - 23018,SİYAH,39-41,11.67,4.400
 14.Feb.2023,GÜNDÜZ,A0020,CEMBERLI SOKET,23018 - 23018,İNCE CEMBER,36-38,9.58,2.800
 14.Feb.2023,GÜNDÜZ,A0004,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,10.00,0.000
 14.Feb.2023,GECE,A0018,DERBILI NOKTALI,VTEC-P10 - VTEC-P10,3940  LİLA,36-41,18.00,0.000
 14.Feb.2023,GÜNDÜZ,A0032,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,8.17,4.780
 14.Feb.2023,GÜNDÜZ,A0009,TEK NOKTA PATİK,VTEC-P11 - VTEC-P11,FÜME 2301,36-41,11.17,2.410
 14.Feb.2023,GECE,A0021,KDK CEMBER,VTEC-P12 - VTEC-P12,SİYAH,36-41,16.58,3.250
 14.Feb.2023,GECE,A0010,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,39-42,16.17,4.250
 14.Feb.2023,GÜNDÜZ,A0016,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,10.83,3.410
 14.Feb.2023,GECE,A0003,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,39-42,16.17,4.320
 14.Feb.2023,GECE,A0004,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,13.00,0.000
 14.Feb.2023,GÜNDÜZ,A0030,KALPLI SOKET,23018 - 23018,SİYAH,39-41,8.33,3.150
 14.Feb.2023,GECE,A0020,CEMBERLI SOKET,23018 - 23018,İNCE CEMBER,36-38,11.33,3.780
 14.Feb.2023,GECE,A0009,TEK NOKTA PATİK,VTEC-P11 - VTEC-P11,YEŞİL,36-41,12.83,2.650
 15.Feb.2023,GECE,A0028,PUNALI SOKET,23018 - 23018,PEMBE 1405,39-41,20.75,7.250
 15.Feb.2023,GECE,A0034,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,24.00,0.000
 15.Feb.2023,GECE,A0002,KALPLI SOKET,23018 - 23018,KIRMIZI,39-41,20.42,7.420
 15.Feb.2023,GECE,A0004,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,24.00,0.000
 15.Feb.2023,GECE,A0026,DERBILI CEMBERLİ,VTEC-P9 - VTEC-P9,NAVAL LACİVERT,36-41,25.00,0.000
 15.Feb.2023,GECE,A0018,DERBILI NOKTALI,VTEC-P10 - VTEC-P10,1209,36-41,28.00,0.000
 15.Feb.2023,GECE,A0003,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,39-42,27.67,7.380
 15.Feb.2023,GECE,A0009,TEK NOKTA PATİK,VTEC-P11 - VTEC-P11,YEŞİL,36-41,28.33,6.000
 15.Feb.2023,GECE,A0021,KDK CEMBER,VTEC-P12 - VTEC-P12,SİYAH,36-41,14.92,2.950
 15.Feb.2023,GECE,A0017,DERBILI CEMBERLİ,VTEC-P9 - VTEC-P9,LİLA 3920,36-41,22.00,0.000
 15.Feb.2023,GECE,A0013,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,25.67,8.150
 15.Feb.2023,GECE,A0031,KARE  BABET,UK-33134 - UK-33134,BEYAZ,ONE SİZE,23.33,4.000
 15.Feb.2023,GECE,A0018,DERBILI NOKTALI,VTEC-P10 - VTEC-P10,3940  LİLA,36-41,5.00,0.000
 15.Feb.2023,GECE,A0010,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,39-42,28.67,7.500
 15.Feb.2023,GECE,A0032,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,14.75,8.690
 15.Feb.2023,GECE,A0007,ZIGZAG   BABET,UK-33134 - UK-33134,BEYAZ,ONE SİZE,22.17,3.920
 15.Feb.2023,GECE,A0033,ZIGZAG   BABET,UK-33134 - UK-33134,BEYAZ,ONE SİZE,23.67,4.200
 15.Feb.2023,GECE,A0025,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,21.00,0.000
 15.Feb.2023,GECE,A0005,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,19.25,11.330
 15.Feb.2023,GECE,A0035,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,43-46,23.33,7.200
 15.Feb.2023,GECE,A0030,KALPLI SOKET,23018 - 23018,SİYAH,39-41,21.00,7.750
 15.Feb.2023,GECE,A0006,CARERA PATİK,CM39CS - CST1-2023,SİYAH-SARI,43-46,26.00,0.000
 15.Feb.2023,GECE,A0020,CEMBERLI SOKET,23018 - 23018,SİYAH-FUŞYA,36-38,23.75,8.120
 15.Feb.2023,GECE,A0015,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,26.67,8.400
 15.Feb.2023,GECE,A0016,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,27.08,8.500
 15.Feb.2023,GECE,A0036,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,43-46,22.75,13.080
 15.Feb.2023,GECE,A0008,2023-3,2023-3 - 2023-3,BEYAZ,35-38,21.75,3.600
 15.Feb.2023,GECE,A0019,TEK NOKTA PATİK,VTEC-P11 - VTEC-P11,HARDAL,36-41,28.42,6.050
 15.Feb.2023,GECE,A0011,KALPLI   BABET,UK-33134 - UK-33134,OPAL,ONE SİZE,23.25,4.060
 15.Feb.2023,GECE,A0012,CODE 3P.XX SHORT,4584 - ZİTA-7,BEYAZ,43-46,27.58,8.350
 15.Feb.2023,GECE,A0014,CODE 3P.XX SHORT,4584 - ZİTA-7,SİYAH,43-46,25.67,8.120
 15.Feb.2023,GECE,A0029,PUNALI SOKET,23018 - 23018,GR-3,39-41,18.42,6.950
 15.Feb.2023,GECE,A0027,PUNALI SOKET,23018 - 23018,BEYAZ,39-41,13.67,4.920
 15.Feb.2023,GECE,A0001,KALPLI SOKET,23018 - 23018,BEYAZ,39-41,20.08,7.090
 15.Feb.2023,GECE,A0024,KARE  BABET,UK-33134 - UK-33134,BEYAZ,ONE SİZE,23.67,4.100
 16.Feb.2023,GÜNDÜZ,A0023,CEMBERLI YILDIZLI PATİK,TYF-73 - TYF-73,BEYAZ-TURKUAZ,ONE SİZE,25.17,6.600
 16.Feb.2023,GÜNDÜZ,A0011,KALPLI   BABET,UK-33134 - UK-33134,OPAL,ONE SİZE,8.75,1.500
 16.Feb.2023,GÜNDÜZ,A0005,3P-TENİS HAVLU,4500 - ZİTA-6C,SİYAH,39-42,6.92,3.600
 16.Feb.2023,GECE,A0019,TEK NOKTA PATİK,VTEC-P11 - VTEC-P11,HARDAL,36-41,16.92,3.580
 16.Feb.2023,GECE,A0007,2023-3,2023-3 - 2023-3,BEYAZ,35-38,13.25,2.220
